id,reserve0,reserve1,totalSupply,reserveUSD,reserveETH,volumeToken0,volumeToken1,txCount,createdAtTimestamp,createdAtBlockNumber,token0.id,token0.symbol,token0.name,token0.txCount,token0.tradeVolume,token0.totalLiquidity,token0.decimals,token1.id,token1.symbol,token1.name,token1.txCount,token1.tradeVolume,token1.totalLiquidity,token1.decimals
0x05f21e62952566cefb77f5153ec6b83c14fb6b1d,51248927.54966218896582017,244.138269345293045072,92439.63455655432038316,789181.4868475619254446018761716368,488.276538690586090144,2131255901.462474773620053817,196571.451997717967419983,54503,1601279788,10949798,0xaf9f549774ecedbd0966c52f250acc548d3f36e5,RFuel,Rio Fuel Token,54580,2131350161.62787081862332847,51248927.549662191380640359,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0xd239216ac7e44a09da67d6852cd757fc5e829fe2,594030.47878777,392204.138326,0.00000480040024247,785538.3891713464039412884525013293,481.232705373666895035585924257661,1850382.0489432,1622096.90751,1135,1659196764,15244743,0x8fc8f8269ebca376d046ce292dc7eac40c8d358a,DFI,DeFiChain Token,11038,18895401.47244238,4071884.03629392,8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD//C,7814225,62721107836.176774,110486970.732645,6
0xaae64809138f576b0b50f1d898dd99055327c2d3,30695301.176941365570299773,241.386458840701278802,2091727.928172213320258182,782133.5010314405861451883759347951,482.772917681402557604,7345541943.966151744749674645,65744.755604016456738622,62991,1644291045,14163027,0x0913ddae242839f8995c0375493f9a1a3bddc977,MRI,Marshall Rogan Inu,62991,7345541943.966151744749674645,30695301.176941365570299773,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0xd03dffd02db4b076e3eed9272a6a243a23de16e3,13758.516861720639270505,241.970098299217262603,902.546360781433947857,780837.2962652610311476689344385617,483.9401965984345252060000000000001,4436916.932210575270645783,104937.429069082770095543,47865,1621097790,12440198,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,Metis,Metis Token,47865,4436916.932210575270645783,13758.516861720639270505,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0xbc2c5392b0b841832bec8b9c30747badda7b70ca,4207439.981360686919652875,239.151105609798901028,31094.577386131976570136,779180.0162050418976680156479112609,478.302211219597802056,42129598.481331685425054432,14263.910562877248460281,10272,1620373345,12385881,0x56de8bc61346321d4f2211e3ac3c0a7f00db9b76,RENA,Rena,10820,47306647.654231031404001999,4448517.164052781298065099,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x6f118ecebc31a5ffe49b87c47ea80f93a2af0a8a,182842.793381754987373457,388102.275139,0.230128182026252588,778921.2870592954814275414504753653,480.895574493730093986392721078194,34549243.22285194777531814,122664976.176355,17883,1627989798,12952022,0x7659ce147d0e714454073a5dd7003544234b6aa0,XCAD,XCAD Token,44421,77160495.726342781926187533,643378.697092911339979087,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,7244393,49469598254.798292,57800068.86539,6
0x1bfffb738d69167d5592160a47d5404a3cf5a846,5907199.641957,240.270185499748854882,0.03230168013125159,778450.3879176352333475865399731088,480.540370999497709764,182391031.317333,75410.616499640648871821,33809,1606456764,11338809,0x16980b3b4a3f9d89e33311b5aa8f80303e5ca4f8,KEX,KIRA Network,33809,182391031.317333,5907199.641957,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0xf464dca6c58bdebe8f01b80de3d50023a862bbc9,25809038114.227968972391896088,239.894944789054239168,2442903.859409904651373627,775437.9415320293796658510804086025,479.789889578108478336,210626064675.756167119246541183,4028.095253228212030471,8882,1650661854,14636988,0xa2fe5e51729be71261bcf42854012827bc44c044,BURN,Burn,8882,210626064675.756167119246541183,25809038114.227968972391896088,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x629d22e6eeac46a11dbc96be93b90aee9309be4c,528029.512512963376052576,234.912691464695716806,10579.497907373565414479,765023.3169023001051139364681039151,469.825382929391433612,10021186.563771983690791442,14125.018878764297449941,7665,1644414387,14172251,0xaaaaaa20d9e0e2461697782ef11675f668207961,AURORA,Aurora,7665,10021186.563771983690791442,528029.512512963376052576,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x20d2c17d1928ef4290bf17f922a10eaa2770bf43,58603.9522689412549937,234.065629150377462678,1299.582158287881239234,762564.8712939807447946848038037652,468.131258300754925356,15735865.540020893550978788,191042.203488316397683947,77629,1602283263,11023967,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,MUSE,Muse,78242,15750950.251393064095509801,58612.519857309516957184,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x8d7a93e896784a64c17a11f29067bd5416df7d60,10080795.702419907580338576,232.933352710233003673,43559.182776886229319704,758897.9629450483778834682041946136,465.866705420466007346,433068270.461569619464588637,22320.823056038565184714,14386,1639651763,13815773,0x6069c9223e8a5da1ec49ac5525d4bb757af72cd8,MUSK,MuskGold,17028,482670314.768277376037360044,12489085.078474958368267856,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x65b9ad105b95290bcde1ed91f2f6688232ad5782,11425285536.318801339,231.854680336162900126,47.889811024893383945,755254.6528566641989582818349756364,463.709360672325800252,568146001326.43657781,12287.085206093968828194,18937,1660676290,15354067,0x83249c6794bca5a77eb8c0af9f1a86e055459cea,GIGA,GigaSwap,18937,568146001326.43657781,11425285536.318801339,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x0e9c8107682ab88604b4fbf847eeeceacf38e9e6,9551422.995234844156062244,376936.908977,1.856006423738931025,754193.0251116132373866054585016928,461.920290111002398575424146082189,32782431.18117581820129072,49818621.162718,9167,1620600411,12402932,0x0275e1001e293c46cfe158b3702aade0b99f88a5,OIL,Oiler,9262,32788074.670814242072968405,9551633.297576156634934451,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD//C,7814225,62721107836.176774,110486970.732645,6
0x5b272ce3e225b019a3fbd968206824b24c674344,231.166903155120046195,1233361.801883255948329524,13148.151389277826302212,753123.5568947573420649382507279368,462.33380631024009239,24732.509910044027129668,117185710.84893304355298228,19449,1604894941,11221025,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18,0xd69f306549e9d96f183b1aeca30b8f4353c2ecc3,MCHC,MCHCoin,19652,117611857.514112375018603455,1233458.771770302453777906,18
0x75f89ffbe5c25161cbc7e97c988c9f391eaefaf9,230.719539403277075122,598.226131362173856366,355.282469500050241916,751669.6321666085646887347428736882,461.439078806554150244,50031.773923013096701974,22639.036527833853531273,24670,1600668185,10903997,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18,0xd075e95423c5c4ba1e122cae0f4cdfa19b82881b,wPE,OPES Finance,37159,34018.611711604497038451,14734.675669586846577512,18
0x3bf862093cbb6412b6ee498f4d652bba005aa7f3,2174627.082528521443912905,230.220348150179533998,18856.380453119472272894,749692.9804483036317459863427013715,460.4406963003590679960000000000001,42087155.465810986262437174,55324.134481874602882122,19765,1616363322,12084678,0xb9d99c33ea2d86ec5ec6b8a4dd816ebba64404af,K21,k21.kanon.art,19765,42087155.465810986262437174,2174627.082528521443912905,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0xff578ac8ef9df9d02368842b7b0810a14e770d71,1217883093139.407567083732199462,228.885943621980864312,16369820.067059695571016614,744656.8692977908480730130307053138,457.771887243961728624,16819914166404.111252070665487019,3145.26394836316267149,5350,1665474431,15723470,0x9d7107c8e30617cadc11f9692a19c82ae8bba938,ROO,LUCKY ROO,5350,16819914166404.111252070665487019,1217883093139.407567083732199462,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x6770d614fa5a5b47d721d7c883a624aee092259a,441282277189711.20086423,222.522362029648020767,9592.152404705736367115,733935.7070273708813849054211703863,445.044724059296041534,3040272868998234.898742305,3963.065771854068101696,3716,1639779126,13825226,0x118b552725e1892137740cb4d29390d952709639,NYXT,Nyx Token,3716,3040272868998234.898742305,441282277189711.20086423,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x4bcbed4e13de7d25d329fa0a17d92bd609fbc3fb,75126466.832984672,225.354485441516965647,4.040964717206465222,730084.152297580750103962225051428,450.708970883033931294,928228505.934248319,2644.536376823620402281,3690,1646358970,14317635,0x234d51ee02be808a0160b19b689660fb7bfa871b,SCAN,CoinScan,3690,928228505.934248319,75126466.832984672,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824,9540153.09525495,364622.291809,0.000008214903474706,727820.9491332779999893266785410166,446.802210190087496619302246576335,26561551943.44963531,2231524152.609064,187403,1589827229,10091642,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,HEX,HEX,775758,93757505643.99951246,46744325.12141584,8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD//C,7814225,62721107836.176774,110486970.732645,6
0x77bbc2b409c2c75e4999e8e3eb8309efff37cf2d,1484208.539528285277278096,223.300084033177666559,0.003009904308847956,727491.9302359787921770191875184454,446.600168066355333118,120512808.884561299404322428,51587.575122542277972882,22471,1592514547,10292024,0x89ab32156e46f46d02ade3fecbe5fc4243b9aaed,PNT,pNetwork Token,22980,120656343.569138687929930763,1484879.152620750772209744,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x6047a8b64aeae00aabe07c45b8d9e14817c3bd21,89096183.912823103826209913,241.628762639319470059,142565.967001143252448452,724954.8215522289095616274448048432,483.257525278638940118,612188145.392713377279840619,14831.698494751833164655,7451,1608071245,11460338,0x52d904eff2605463c2f0b338d34abc9b7c3e3b08,BPP,Bitpower,7910,668614225.903432019885831121,92016633.888114621892857816,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x6d76f7d16ca40dd13e52df3e1615318f763c0241,40276.496422287724463302,223.759955784708891047,2130.487376334620075925,724711.6590450605605719616327053374,447.519911569417782094,3616795.947608871853525234,115497.618308187663777089,50226,1606310260,11327716,0x70401dfd142a16dc7031c56e862fc88cb9537ce0,BIRD,Bird.Money,50275,3617043.369066621466779074,40316.044051087750792822,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0xa577979fcb7306b70fcc9c7c57cb5b750cbed769,358074.697801,27084116.697192128148329535,3.105677397348904705,715893.3314941814558429228709017474,430.2299921289809661708616820519558,721496.035522,44744248.80941788489748877,451,1643474346,14101776,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD//C,7814225,62721107836.176774,110486970.732645,6,0xdac657ffd44a3b9d8aba8749830bf14beb66ff2d,HDAO,humanDAO,464,44812890.244029169589890037,27084116.6971921294810802,18
0x131caa9c69394acb7c20c1a0af0ca9ebd1cdbb86,129081559.835514061,220.47273143689780341,6.710995095380419411,714509.4872614085032117759155521436,440.94546287379560682,9648944448.165363113,48773.587093970366797339,31144,1628619923,12999074,0x4ece5c5cfb9b960a49aae739e15cdb6cfdcc5782,DBUY,Doont Buy,31144,9648944448.165363113,129081559.835514061,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0xa8eeb4ea9b9a36c2a9183b49048722cf605e9405,220.505866304021744988,116646155.302974152201432727,156060.921502061353942965,712674.1384406164052207982523880542,441.011732608043489976,3369.095191370426236129,2854648227.012506245572485358,1268,1646661073,14340070,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18,0xe1747a23c44f445062078e3c528c9f4c28c50a51,EHX,Eterna,1268,2854648227.012506245572485358,116646155.302974152201432727,18
0x39159c61d549742589e807adf2ff2c4ca8391093,3769664.508822789335677087,219.652277352828261533,19601.715870736038894945,710005.4148830529753318526149185064,439.304554705656523066,107300222.858244975457762629,2260.196752807359559914,2647,1666207391,15784216,0x1d6405138a335ce5fd7364086334efb3e4f28b59,CCX,ClearCryptos,2647,107300222.858244975457762629,3769664.508822789335677087,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x9b7dad79fc16106b47a3dab791f389c167e15eb0,1416842.706604849014851393,218.167328109917873937,10426.153261560523756451,706848.1163328555002141577922034084,436.334656219835747874,687028129.962164422285087744,380311.305687719120075672,111037,1601227221,10945890,0x967da4048cd07ab37855c090aaf366e4ce1b9f48,OCEAN,Ocean Token,116339,718365324.112084215455164468,1591752.004813480903302289,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x67b17546c4f3e46565eb125e6a52dddbd3f74986,217.299237197053569084,643015.764907078996441842,11319.959169056302958944,703993.197065080684527357234237302,434.598474394107138168,3003.451351094311149658,41144979.632437258838771789,6871,1666906751,15842148,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18,0xfeb6d5238ed8f1d59dcab2db381aa948e625966d,$DGTV,Doge-TV,6871,41144979.632437258838771789,643015.764907078996441842,18
0xe416501e8dae5ca238e708acefb9cc2583f2dbb6,348368.414115,7471157.913021665821009768,1.581823610578216466,697404.1561858405339218009230479019,431.8626135198285114156071123407207,2557853.466147,34362505.884341005484174571,1839,1645755851,14272569,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD//C,7814225,62721107836.176774,110486970.732645,6,0xc4f6e93aeddc11dc22268488465babcaf09399ac,HI,hi Dollar,1839,34362505.884341005484174571,7471157.913021665821009768,18
0x0f5a2eb364d8b722cba4e1e30e2cf57b6f515b2a,212.768890679065491314,9078465.733127508054242939,22943.631000526522456888,692945.1523349510824119453336390058,425.537781358130982628,226871.656495515485618416,1831236146.327729506578107469,88582,1607695184,11432012,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18,0xd084b83c305dafd76ae3e1b4e1f1fe2ecccb3988,TVK,Terra Virtua Kolect,89998,1837684028.736292636804481065,9259525.699806593696047659,18
0xc70bb2736e218861dca818d1e9f7a1930fe61e5b,1095.609634873275554455,212.766778130325546185,351.004795705685377043,692529.1522985521384929591748201917,425.53355626065109237,447837.022041076725738963,61704.161723448256671983,34934,1602785637,11061950,0xadb2437e6f65682b85f814fbc12fec0508a7b1d0,UNCX,UniCrypt,38360,478621.575507787484406033,1105.092360901707788896,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x8fd3a04cb30a1fd9ffaf1548972b2e5117d0a52d,203083.67596500305447725,265.41413000564314677,5784.605113793083585815,688912.0925934729762998649671306822,530.8282600112862935399999999999999,84830310.065963726341246457,64213.350573854254670713,22603,1589963484,10101735,0x985dd3d42de1e256d09e1c10f112bccb8015ad41,OCEAN,OceanToken,22655,84844226.435702814234095893,203304.023110149143849162,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x2a6c361b43a2edcae08e2bd5448e90e9369cced9,9126832.926832984403291353,316.092319625962655231,53244.718047896544382105,687443.0030634374731544453960963524,632.184639251925310462,19306498.211579325233369345,7752.388052083404399447,2145,1600201070,10868782,0x3b78dc5736a49bd297dd2e4d62daa83d35a22749,FNSP,Finswap,2145,19306498.211579325233369345,9126832.926832984403291353,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0xd75d1b30967d94b105f82f572ae7591cc3c48beb,3844989.645477332182958612,340543.851842,1.076941502589624338,681253.7875477497722793781106379841,420.5958290808413357157748091501254,36110175.128100141376486552,70802154.331711,14305,1621069161,12438019,0x675bbc7514013e2073db7a919f6e4cbef576de37,CLS,Coldstack,14305,36110175.128100141376486552,3844989.645477332182958612,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD//C,7814225,62721107836.176774,110486970.732645,6
0x7f72bfa4a6455ac572f970bb79bc67f25188b291,21666717327.63994405164863739,208.958799161408949554,2077680.355660612139667571,680460.7943820686718176908609265789,417.917598322817899108,173065136930.088691931624096969,3111.759471053880975339,8401,1660742341,15358939,0x57c411e9a358e2d2d0a6b058cedb709175e8fd16,KODACHI,Kodachi Token,8401,173065136930.088691931624096969,21666717327.63994405164863739,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0xe5437565cba444f33f40215afecc92e38e2d1ba9,541729598.585106820618972408,213.916598611221741951,320097.748041529527903958,680175.282403918448014390602576038,427.833197222443483902,4651563170.675988111365141337,43707.82614381953367958,19398,1597294036,10649519,0x2129ff6000b95a973236020bcd2b2006b0d8e019,MYX,MYX Network,19406,4651577508.158233238942153737,541729598.585106820618973781,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x1b21609d42fa32f371f58df294ed25b2d2e5c8ba,216.924842659370513677,14189627.093937343150901303,53291.341310495931136369,679524.6398013196161225183449090357,433.849685318741027354,6242.662873353462598305,74576364.96445958013657265,2451,1590501456,10141737,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18,0xd56dac73a4d6766464b38ec6d91eb45ce7457c44,PAN,Panvala pan,2451,74576364.96445958013657265,14189627.093937343150901303,18
0x5d95bb70e1d8b7fabc286bbc163642b3c39097a7,374333.375083007815396803,16056092.498155047390477665,2184893.252347087395666283,670776.9593089004032991279168584957,415.0528272342605931271887905121203,112249029.0576429573048818,511199868.539103282107381966,15540,1610518717,11644974,0x3845badade8e6dff049820680d1f14bd3903a5d0,SAND,SAND,290372,3287961112.027753857360791476,1859723.596090419696179865,18,0x557b933a7c2c45672b610f8954a3deb39a51a8ca,REVV,REVV,129151,3637637646.768141302131432428,34881299.719987894835289426,18
0xf7bb3cbe60e63bb3d5dc40fb48f1857b40660b2f,201878.239669676749014901,204.106295733070580473,6354.253196137977974142,661293.9790753868387428774691317959,408.212591466141160946,1404379.850818784980026813,1365.443563586659137466,1538,1667179331,15864728,0xba41ddf06b7ffd89d1267b5a93bfef2424eb2003,MYTH,Mythos,3995,3144282.508704821304246068,908665.287590531532470876,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0xd4b9dcc2753ef81d3d110327f0a7d696d66512ce,204.183196613742204116,10985437.866947929,1.439116986476673069,660883.049075751575953791815565027,408.366393227484408232,6026.034679648872166293,490918323.217625807,7864,1643832722,14128701,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18,0xee6b9cf11d968e0bac7bfff547577b8ae35b8065,MKONG,MEME KONG,7864,490918323.217625807,10985437.866947929,9
0xf52cc785d5f3e7d6ff0ad4e665a929b84f69e7c5,20866.042087291019007588,200.500133415590149462,1938.611457835150340466,658652.6219150829377401986368748427,401.000266831180298924,183344.707508600828397076,35564.039122358324531893,13852,1604485682,11190134,0xa56ed2632e443db5f93e73c89df399a081408cc4,HOE,Gold Hoe One,13922,185487.379586487015119721,20869.385508246082092682,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x6cd7301d8366382198e2ab7d3cc4c6a74f3b4fc8,176557552.708947855957222035,202.083015218265417633,163261.572570597082782476,658276.4538317541298328731477375201,404.1660304365308352660000000000001,8672013070.881446187249120587,25955.9880804375394833,14637,1594873374,10468355,0x954b890704693af242613edef1b603825afcd708,CARD,Cardstack,14637,8672013070.881446187249120587,176557552.708947855957222035,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x452c60e1e3ae0965cd27db1c7b3a525d197ca0aa,1079161570.363733803657699467,202.125121094287871951,335122.740829909828760246,657547.2179774566746269146325002368,404.250242188575743902,33917074866.379151486983117071,244130.959782700632656988,55083,1637912636,13688505,0x2602278ee1882889b946eb11dc0e810075650983,VADER,Vader,55219,33985276675.363186242675189356,1079438845.25861099428242767,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x5fa464cefe8901d66c09b85d5fcdc55b3738c688,178048.768595378317259926,202.806125533965804393,5495.819928365761130549,655927.6984227552707256470813784642,405.612251067931608786,26514285.499028368280051099,241160.939051863942090699,45915,1628325879,12976923,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,TOKE,Tokemak,46161,26529831.628504058345319308,178048.768595380317874252,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x9f9373b2b5fe5f6b32f171191946b0be30e0bd30,7838850.964072940956575413,326970.586574,1.467247960968996978,653564.5163929633134017601315380493,402.003237151629605723377072995281,115159926.288737442153723335,97469642.263994,26259,1640181692,13855428,0x51fe2e572e97bfeb1d719809d743ec2675924edc,VPAD,VLaunch,26265,115160009.465901693151076117,7838930.5789536096619008,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,7244393,49469598254.798292,57800068.86539,6
0xc0bf97bffa94a50502265c579a3b7086d081664b,48147.1137632297195797,198.815921214553855122,1087.949764095063035912,646498.43944413513955221747650547,397.631842429107710244,6710945.617382868289874362,631306.768269110716418453,332043,1596907278,10620509,0x990f341946a3fdb507ae7e52d17851b87168017c,STRONG,Strong,341697,6875423.240603202224712629,48361.400625720345938426,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x4620bee6e5bd679b0242bf0bd6291b0ac45b909b,322615.225361,197828.247601125648659421,0.250433477450513414,646123.433323973255165636511609718,398.8350873949718737101381727389151,1801090.957973,1202273.699297056200828087,1251,1667179571,15864747,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD//C,7814225,62721107836.176774,110486970.732645,6,0xba41ddf06b7ffd89d1267b5a93bfef2424eb2003,MYTH,Mythos,3995,3144282.508704821304246068,908665.287590531532470876,18
0x81ae721d8b600a59a8a7196b1264fb976db2cc50,1102210.546393063,322919.867282,0.000018708286932869,645966.1070784343956251369286699714,395.4835587455381169191612336547266,5099330.833151225,2360696.026679,1533,1662892102,15514324,0x6aedb157b9ca86e32200857aa2579d47098ace39,SPIRAL,Spiral,1533,5099330.833151225,1102210.546393063,9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD//C,7814225,62721107836.176774,110486970.732645,6
0xab2d2f5bc36620a57ec4bb60d6a7df2a847deab5,207.68912098,198.981479015559315143,0.00358897166042199,644619.1629721777423799027149372551,397.962958031118630286,93677.123190139,70416.292912946123930538,34307,1602003501,11003390,0x892a6f9df0147e5f079b0993f486f9aca3c87881,xFUND,unification.com/xfund,34307,93677.123190139,207.68912098,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x459e4eeafb9e5d7299bbbcd5b6ab36667ffe3597,127604056.419721888,196.002303836861319109,3.158964445008796944,634782.6175041861637445995663722647,392.004607673722638218,28383034755.015131845,75079.018352553821325513,44421,1625291814,12752884,0x38a94e92a19e970c144ded0b2dd47278ca11cc1f,F9,Falcon 9,44421,28383034755.015131845,127604056.419721888,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x383d02acbb27b0066234cc1c9c459e0c54a41b24,6983618.321202450463289387,195.84348758736026065,31312.49460077100501996,634268.2010074806044254161083579036,391.6869751747205213,146088805.351973954345870353,118510.792660856922718821,43400,1610138908,11616346,0x10be9a8dae441d276a5027936c3aaded2d82bc15,UMX,https://unimex.network/,43400,146088805.351973954345870353,6983618.321202450463289387,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0x4767cf9a9d96ae63b6541c302143c461add94635,394667701825.985935347,193.609382237126112999,272.765658626889937603,630546.7808936513129699949584385417,387.218764474252225998,5463390815198.051496514,1162.88213527798732032,3191,1649032689,14516416,0x33d203fa03bb30b133de0fe2d6533c268ba286b6,MANDOX,Mandox,3191,5463390815198.051496514,394667701825.985935347,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18
0xbbc95e1eb6ee476e9cbb8112435e14b372563038,1751049.999718640164449196,314411.912833,0.490712711992506726,628327.3034719625493756202249104332,388.5447322647545768548307892861375,372243934.967868887354720935,116255275.934816,29538,1603989482,11152787,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,WOO,Wootrade Network,143993,2354132786.767349893643457928,12190918.65240164236177202,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD//C,7814225,62721107836.176774,110486970.732645,6
0xbcffa1619ab3ce350480ae0507408a3c6c3572bd,191.934124512016776698,4754637.635439285605288092,12192.869229555778429042,625155.0543216508613676868134575839,383.868249024033553396,228994.850578160060628662,839093271.39023557225519826,76023,1612811015,11817577,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,84314388,293803043.995325172332164264,305292.537165465887535179,18,0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,ID,Everest ID,76023,839093271.39023557225519826,4754637.635439285605288092,18
